Date,Identifiant,Genre,Annee_diplome,Type_formation,Filiere,Situation_actuelle,Nature_contrat,Region,Pays,Pays_etranger,Anciennete,Secteur,Nom_entreprise,Taille_entreprise,Departement,Intitule_poste,Secteur_activite,Salaire_annuel_brut,Salaire_annuel_brut_primes,Responsabilite_hierarchique,Responsabilite_budget,Responsabilite_equipe,Responsabilite_projet,Satisfaction_relations,Satisfaction_salaire,Satisfaction_autonomie,Satisfaction_localisation,Satisfaction_globale
2023-03-24 10:56:56,1767194049189820.0,Homme,2022,Initiale,GBA,Activite,CDI,,Etranger,Suisse,4.0,Prive,LONZA PharmetBiotech,50_249,"Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique)",Scientist Process Development,Industrie pharmaceutique,,,NON,NON,NON,OUI,5.0,5.0,4.0,5.0,5.0
2023-03-24 10:39:50,1783239889874180.0,Femme,2020,Initiale,GBA,Activite,CDI,Provence-Alpes-Cote d'Azur,France,,17.0,Prive,SAS,250_4999,Industrialisation ,Chef de projet industrialisation conditionnement,Industrie chimique,39000.0,39000.0,NON,OUI,OUI,OUI,4.0,5.0,5.0,5.0,5.0
2023-03-24 10:02:34,1868316566164700.0,Homme,2020,Initiale,IG,Activite,CDI,Occitanie,France,,30.0,Prive,Atos Montpellier,250_4999,Etudes et developpement en systemes d'information ,Ingenieur d'etudes et developpement,Activites informatiques et services d'information (TIC services),37000.0,38000.0,OUI,NON,NON,NON,5.0,2.0,5.0,5.0,4.0
2023-03-24 09:58:13,1788686096893490.0,Femme,2020,Initiale,GBA,Activite,CDD,Auvergne-Rhone-Alpes,France,,5.0,Prive,Sysco France ,5000_,Performance commerciale ,Chargee de sectorisation ,Autres secteurs ,27500.0,27500.0,NON,NON,NON,OUI,4.0,2.0,5.0,5.0,2.0
2023-03-24 09:53:48,1775955957977140.0,Femme,2020,Professionalisation,GBA,Activite,CDI,Provence-Alpes-Cote d'Azur,France,,30.0,Prive,PME,250_4999,"Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique)",Chef de projet RetD junior,Industrie agroalimentaire ,31203.0,34000.0,NON,NON,NON,OUI,5.0,3.0,5.0,5.0,4.0
2023-03-23 18:54:03,1793786763733010.0,Homme,2022,Initiale,MI,Etudes,,,,,,,,,,,,,,,,,,,,,,
2023-03-23 18:09:48,1899261168591870.0,Homme,2020,Apprentissage,SE,Etudes,,,,,,,,,,,,,,,,,,,,,,
2023-03-23 17:19:45,1775265347726000.0,Femme,2020,Professionalisation,GBA,Activite,CDD,Nouvelle-Aquitaine,France,,8.0,Prive,Danival,50_249,"Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique)",Ingenieure RetD,Industrie agroalimentaire ,32307.0,35000.0,NON,NON,NON,OUI,4.0,4.0,4.0,3.0,4.0
2023-03-23 17:04:19,60205999132796.0,Homme,2022,Initiale,IG,Activite,CDI,,Etranger,Royaume-Uni,13.0,Prive,Investissement dans le Prive,50_249,"Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique)",Ingenieur en Informatique,Activites financieres et d'assurance,53100.0,53100.0,OUI,NON,NON,OUI,5.0,5.0,5.0,5.0,5.0
2023-03-23 16:31:05,1776695376937730.0,Femme,2021,Initiale,GBA,Volontariat,,,,,,,,,,,,,,,,,,,,,,
2023-03-23 08:47:49,1913884933538010.0,Femme,2022,Initiale,STE,Activite,Interim ,Occitanie,France,,1.0,Prive,"VEOLIA EAU - COMPAGNIE GENERALE DES EAUX a pour principale Activite 'Captage, traitement et distribution d'eau' dont la nature juridique est : ' Societe en commandite par actions '.",50_249,Etudes - Conseil et expertise (autre qu'informatique),Soutien Expertise Usine,"Production et distribution d'eau assainissement, gestion des dechets et depollution",32000.0,34100.0,NON,NON,NON,OUI,5.0,5.0,5.0,5.0,5.0
2023-03-23 08:43:32,1794680868627280.0,Homme,2020,Apprentissage,SE,Activite,CDI,Provence-Alpes-Cote d'Azur,France,,84.0,Prive,Atechsys,10_19,"Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique)",Chef de projet,"Industrie automobile, aeronautique, navale, ferroviaire",,,NON,OUI,OUI,OUI,5.0,5.0,5.0,5.0,
2023-03-23 08:29:02,1794332466676110.0,Homme,2022,Initiale,MI,Activite,CDI,Hauts-de-France,France,,7.0,Prive,JPR Hutchinson,250_4999,"Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique)",Ingenieur Simulation Numerique,"Industrie automobile, aeronautique, navale, ferroviaire",34300.0,34300.0,NON,NON,NON,NON,5.0,3.0,4.0,5.0,4.0
2023-03-23 06:47:05,1876106416468640.0,Homme,2022,Initiale,MEA,En creation d'entreprise /reprise d'entreprise,,,Etranger,Bresil,16.0,Prive,Zeca Food LTDA,_10,Direction generale ,Founder / COO,Commerce,10000.0,10000.0,OUI,OUI,OUI,OUI,4.0,3.0,5.0,5.0,5.0
2023-03-22 19:37:19,1767190070685740.0,Homme,2022,Apprentissage,EGC,Activite,CDI,Occitanie,France,,6.0,Prive,SAS,5000_,travaux,Ingenieur travaux,"Construction, BTP",40000.0,46000.0,OUI,OUI,OUI,OUI,5.0,5.0,5.0,4.0,5.0
2023-03-22 19:24:01,1793841897918010.0,Homme,2021,Apprentissage,EGC,Activite,CDI,Occitanie,France,,17.0,Prive,SAS,5000_,Etudes - Conseil et expertise (autre qu'informatique),ingenieur de projet ,"Construction, BTP",36500.0,36500.0,NON,OUI,OUI,OUI,5.0,3.0,4.0,4.0,4.0
2023-03-22 18:43:41,1799018775733650.0,Femme,2022,Apprentissage,EGC,Sans Activite volontairement,,,,,,,,,,,,,,,,,,,,,,
2023-03-22 18:26:49,1783429139858020.0,Homme,2022,Initiale,STE,Activite,CDI,Occitanie,France,,99.0,Prive,Egis,5000_,Assistance technique,Directeur Afrique,"Societes de conseil ou d'ingenieurie, bureaux d'etudes independants",57000.0,62000.0,OUI,OUI,NON,OUI,3.0,3.0,3.0,3.0,5.0
2023-03-22 18:21:07,1782917235022370.0,Homme,2022,Initiale,MI,These,,,,,,,,,,,,,,,,,,,,,,
2023-03-22 18:20:42,1767190160340410.0,Homme,2020,Apprentissage,EGC,Activite,CDI,Normandie,France,,30.0,Prive,SA,5000_,Maitrise d'ouvrage ,Ingenieur Genie Civil,"energie (Production et distribution d'electricite, de gaz, de vapeur et d'air conditionne)",42000.0,55000.0,NON,OUI,OUI,NON,4.0,4.0,5.0,3.0,4.0
2023-03-22 18:13:37,1788516818654960.0,Femme,2020,Apprentissage,EGC,Activite,CDI,Nouvelle-Aquitaine,France,,6.0,Prive,Veolia,5000_,Etudes - Conseil et expertise (autre qu'informatique),Responsable Etudes et Projets Technique,"Production et distribution d'eau assainissement, gestion des dechets et depollution",41000.0,46000.0,NON,NON,NON,OUI,5.0,5.0,5.0,5.0,5.0
2023-03-22 17:09:03,1783049680086410.0,Homme,2021,Initiale,MAT,Activite,CDI,Occitanie,France,,18.0,Prive,Mapei France ,250_4999,"Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique)",Ingenieur chimiste,Industrie chimique,34800.0,37500.0,NON,NON,NON,OUI,4.0,4.0,2.0,2.0,3.0
2023-03-19 15:07:27,1782782059962560.0,Femme,2020,Professionalisation,GBA,Activite,CDI,Bourgogne-Franche-Comte,France,,8.0,Prive,delpharm,250_4999,Production - Exploitation ,CHEF DE PROJET INDUSTRIALISATION,Industrie pharmaceutique,40000.0,40000.0,OUI,OUI,NON,OUI,,,,,5.0
2023-03-18 16:43:38,1783297923325090.0,Homme,2022,Initiale,IG,Activite,CDI,Occitanie,France,,6.0,Prive,Teads,250_4999,Software Engineering,Software Engineer,Activites informatiques et services d'information (TIC services),44000.0,44000.0,NON,NON,NON,NON,5.0,5.0,5.0,5.0,5.0
2023-03-14 17:07:45,1789743836670460.0,Homme,2020,Initiale,IG,Activite,CDI,Occitanie,France,,29.0,Prive,Sweep,50_249,Etudes et developpement en systemes d'information ,Ingenieur full stack,Activites informatiques et services d'information (TIC services),50000.0,50000.0,NON,NON,NON,OUI,5.0,4.0,4.0,5.0,5.0
2023-03-13 22:26:36,1783551797797200.0,Homme,2020,Apprentissage,EGC,Activite,CDI,,Etranger,Suisse,6.0,Prive,SOGECA SA,50_249,Production - Exploitation ,Conducteur de Travaux,"Construction, BTP",84500.0,90000.0,OUI,OUI,OUI,OUI,4.0,5.0,4.0,4.0,4.0
2023-03-13 11:30:38,1789751529102610.0,Homme,2020,Initiale,MEA,Activite,CDI,Occitanie,France,,17.0,Prive,Capgemini ,5000_,"Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique)",Ingenieur software,"energie (Production et distribution d'electricite, de gaz, de vapeur et d'air conditionne)",37500.0,37500.0,NON,NON,NON,NON,4.0,3.0,4.0,5.0,3.0
2023-03-12 21:51:37,1788460149544450.0,Homme,2020,Apprentissage,EGC,Activite,CDI,Nouvelle-Aquitaine,France,,26.0,Prive,Chantier moderne nouvelle aquitaine,50_249,etude de prix,Charge d'affaires etude de prix,"Construction, BTP",36000.0,38500.0,OUI,OUI,NON,OUI,4.0,3.0,4.0,5.0,4.0
2023-03-12 14:48:56,1768183496273810.0,Homme,2020,Initiale,IG,Activite,CDI,Hauts-de-France,France,,24.0,Prive,Sencrop,50_249,Informatique industrielle et technique ,Ingenieur de la donnee,Activites informatiques et services d'information (TIC services),45000.0,45000.0,NON,NON,NON,NON,5.0,3.0,4.0,5.0,5.0
2023-03-10 18:30:39,1782921218686600.0,Homme,2020,Apprentissage,MSI,Activite,CDI,Occitanie,France,,18.0,Prive,Altrad plettac mefran,50_249,Bureau d'etudes,Ingenieur bureau d'etudes,Commerce,44400.0,52100.0,NON,NON,NON,OUI,4.0,4.0,4.0,5.0,4.0
2023-03-09 23:11:00,1882335760456850.0,Homme,2021,Initiale,IG,Activite,CDI,Occitanie,France,,6.0,Prive,Aleda by FDJ,250_4999,Etudes et developpement en systemes d'information ,Product Owner/Product Manager,Industrie des technologies de l'Information et de la Communication (TIC),42000.0,45000.0,NON,OUI,OUI,OUI,4.0,3.0,5.0,5.0,4.0
2023-03-09 16:40:16,1783165151574090.0,Homme,2020,Initiale,IG,Activite,CDI,,Etranger,Canada,3.0,Prive,Conseil,250_4999,Informatique industrielle et technique ,Developpeur web,"Industrie automobile, aeronautique, navale, ferroviaire",75000.0,75000.0,NON,OUI,NON,NON,5.0,5.0,3.0,5.0,4.0
2023-03-09 16:14:20,1775873539752900.0,Homme,2020,Initiale,IG,Activite,CDI,Occitanie,France,,,Prive,Orchestra,250_4999,Informatique industrielle et technique ,Tech Lead Salesforce,"Fabrication de textiles, industries de l'habillement, industrie du cuir et de la chaussure",45000.0,45000.0,OUI,NON,OUI,NON,5.0,4.0,5.0,5.0,5.0
2023-03-09 11:39:38,1768549888396460.0,Homme,2022,Apprentissage,EGC,Activite,CDI,Auvergne-Rhone-Alpes,France,,1.0,Public,Communaute de communes,250_4999,Maitrise d'ouvrage ,Ingenieur etudes travaux,"Production et distribution d'eau assainissement, gestion des dechets et depollution",31850.0,34500.0,NON,OUI,NON,OUI,5.0,3.0,,5.0,4.0
2023-03-08 15:04:25,1776107021330320.0,Homme,2020,Initiale,IG,Activite,CDI,Occitanie,France,,25.0,Prive,Sweep SAS,50_249,Informatique industrielle et technique ,Software engineer,"Autres Activites specialisees, scientifiques et techniques",50000.0,50000.0,NON,NON,NON,OUI,5.0,5.0,5.0,5.0,5.0
2023-03-08 12:25:59,1882522578241470.0,Homme,2020,Initiale,IG,Activite,CDI,ile-de-France,France,,1.0,Prive,Senoee,10_19,Informatique industrielle et technique ,Developpeur fullstack,Activites financieres et d'assurance,44000.0,44000.0,NON,NON,OUI,OUI,5.0,3.0,5.0,5.0,4.0
2023-03-08 11:39:37,1767838787712970.0,Homme,2021,Initiale,IG,Activite,CDI,Occitanie,France,,24.0,Prive,PYRAMID INFORMATIQUE,10_19,Informatique,Developpeur,"edition, audiovisuel et diffusion",36000.0,39600.0,NON,NON,NON,NON,3.0,3.0,4.0,4.0,3.0
2023-03-08 11:36:18,1788410960407410.0,Homme,2022,Apprentissage,EGC,Activite,CDD,Nouvelle-Aquitaine,France,,4.0,Prive,SOGEA SUD OUEST HYDRAULIQUE,50_249,Etudes - Conseil et expertise (autre qu'informatique),Charge d'etudes,"Construction, BTP",30360.0,33649.0,NON,NON,NON,NON,4.0,3.0,5.0,2.0,3.0
2023-03-08 11:25:30,1775270642923870.0,Homme,2020,Initiale,IG,Activite,CDI,Provence-Alpes-Cote d'Azur,France,,30.0,Prive,Sopra Steria Group,5000_,Etudes et developpement en systemes d'information ,,Activites informatiques et services d'information (TIC services),,,NON,NON,NON,NON,,,,,4.0
2023-03-08 10:39:44,1798714174619490.0,Homme,2022,Apprentissage,EGC,Activite,CDI,Occitanie,France,,5.0,Prive,GAXIEU,50_249,Etudes - Conseil et expertise (autre qu'informatique),Ingenieur d'etudes,"Societes de conseil ou d'ingenieurie, bureaux d'etudes independants",30000.0,30000.0,NON,NON,NON,OUI,4.0,3.0,3.0,4.0,4.0
2023-03-08 10:31:16,1788910985230730.0,Homme,2022,Apprentissage,EGC,Activite,CDI,ile-de-France,France,,3.0,Prive,STEREAU,50_249,Travaux,Chef de projet realisation,"Construction, BTP",36000.0,39900.0,NON,NON,NON,OUI,5.0,4.0,4.0,4.0,5.0
2023-03-08 10:31:15,1783230237483100.0,Femme,2022,Apprentissage,EGC,Activite,CDI,Occitanie,France,,6.0,Prive,STEREAU (groupe Saur),50_249,Etudes et Travaux,Ingenieure Etudes et Travaux,"Construction, BTP",37800.0,41895.0,NON,OUI,NON,OUI,5.0,5.0,5.0,5.0,5.0
2023-03-07 21:43:42,1776177653526070.0,Homme,2020,Initiale,MEA,Activite,CDI,Occitanie,France,,7.0,Prive,Continental Automotive Toulouse,5000_,Informatique industrielle et technique ,Product Owner,"Industrie automobile, aeronautique, navale, ferroviaire",35100.0,37100.0,NON,NON,OUI,OUI,5.0,2.0,4.0,4.0,4.0
2023-03-07 09:42:43,1883678675918150.0,Homme,2020,Professionalisation,MI,Activite,CDI,Occitanie,France,,18.0,Prive,NEU-JKF FEVI,50_249,Commercial(e) (dont ingenieur(e) d'affaire) ,Responsable commercial,Metallurgie et fabrication de produits metalliques a l'exception des machines et des equipements,30000.0,38500.0,NON,OUI,NON,OUI,5.0,3.0,5.0,5.0,5.0
2023-03-06 14:03:17,1775427164460220.0,Homme,2021,Apprentissage,SE,Activite,CDI,Occitanie,France,,18.0,Prive,LID technologies,50_249,"Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique)",chef de projet Hardware,"Industrie automobile, aeronautique, navale, ferroviaire",32000.0,35000.0,NON,NON,NON,OUI,5.0,,4.0,,3.0
2023-04-22 16:30:35,1994332188505840.0,Femme,2020,Initiale,MAT,Activite,CDI,Auvergne-Rhone-Alpes,France,,0.0,Prive,SAS,_10,"Developpement durable, RSE (Responsabilite Societale des Entreprises)",Ingenieur conseil,"Societes de conseil ou d'ingenieurie, bureaux d'etudes independants",30600.0,30600.0,NON,NON,NON,OUI,5.0,4.0,4.0,5.0,4.0
2023-03-03 14:03:59,1776166991759020.0,Femme,2021,Initiale,MEA,Activite,CDI,Occitanie,France,,17.0,Prive,Diasys Technologies,20_49,Informatique industrielle et technique ,Ingenieur firmware,Recherche-developpement scientifique,34000.0,34000.0,NON,NON,NON,NON,3.0,3.0,4.0,4.0,3.0
2023-03-03 10:02:10,1775955961860540.0,Femme,2022,Initiale,GBA,Activite,CDD,ile-de-France,France,,5.0,Prive,Soredab,50_249,"Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique)",Ingenieur de recherche et cheffe de projet en biotechnologie ,Industrie agroalimentaire ,36100.0,36100.0,OUI,NON,OUI,OUI,5.0,3.0,5.0,3.0,4.0
2023-03-02 20:24:01,1777070305840640.0,Homme,2022,Initiale,MEA,Activite,CDD,Auvergne-Rhone-Alpes,France,,6.0,Prive,Symbio,250_4999,Test et validation,Integrateur banc HIL,"Industrie automobile, aeronautique, navale, ferroviaire",37500.0,37500.0,NON,OUI,NON,OUI,4.0,2.0,5.0,4.0,4.0
2023-03-02 19:39:43,1888802866345600.0,Homme,2021,Initiale,MEA,Activite,CDI,ile-de-France,France,,13.0,Prive,CGI FRANCE ,5000_,Maitrise d'ouvrage ,Ingenieur IT,Industrie des technologies de l'Information et de la Communication (TIC),41000.0,43700.0,NON,NON,OUI,OUI,5.0,3.0,4.0,5.0,4.0
2023-03-02 19:28:01,1768549617933890.0,Homme,2021,Apprentissage,SE,Activite,CDI,Occitanie,France,,6.0,Prive,Altran,5000_,"Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique)",,Industrie pharmaceutique,,,,,,,,,,,
2023-03-02 19:16:58,1798487266210660.0,Homme,2022,Initiale,MEA,Activite,CDI,,Etranger,Canada,1.0,Prive,Silicon Laboratories ,250_4999,Informatique industrielle et technique ,Ingenieur d'applications,Autres secteurs ,57590.0,63358.0,NON,OUI,NON,OUI,4.0,5.0,4.0,4.0,5.0
2023-03-02 12:27:42,1802929765219250.0,Homme,2020,Apprentissage,EGC,Sans Activite volontairement,,,,,,,,,,,,,,,,,,,,,,
2023-03-02 08:47:09,1767473044458750.0,Homme,2020,Initiale,MEA,Activite,CDI,Occitanie,France,,3.0,Prive,Satt axlr,20_49,"Administration, gestion, finance, comptabilite ",Chef de projet pilotage,"Autres Activites specialisees, scientifiques et techniques",36000.0,43000.0,OUI,OUI,OUI,OUI,5.0,4.0,4.0,5.0,5.0
2023-03-01 15:27:38,1788410955870170.0,Homme,2021,Initiale,MAT,Activite,CDI,ile-de-France,France,,12.0,Prive,Asymptote,250_4999,Etudes - Conseil et expertise (autre qu'informatique),Ingenieur en Gestion de Projet,Industrie pharmaceutique,30000.0,49600.0,NON,NON,NON,NON,5.0,5.0,5.0,2.0,4.0
2023-03-01 09:20:37,1876052182501930.0,Femme,2021,Professionalisation,GBA,Activite,CDI,Occitanie,France,,,Prive,Groupe Lactalis ,5000_,Marketing,Chef de produit ,Industrie agroalimentaire ,,,,,,,,,,,
2023-02-28 12:48:07,1768367355289050.0,Homme,2021,Initiale,IG,Activite,CDI,Occitanie,France,,18.0,Prive,Je ne sais pas,50_249,,Ingenieur full stack js ,Industrie des technologies de l'Information et de la Communication (TIC),,,,,,,,,,,4.0
2023-02-27 18:01:10,1767362688988250.0,Homme,2020,Apprentissage,EGC,Activite,CDI,Occitanie,France,,24.0,Prive,CABINET MARC MERLIN,250_4999,Etudes - Conseil et expertise (autre qu'informatique),CHARGE D'ETUDE,"Construction, BTP",29400.0,32000.0,NON,NON,NON,NON,5.0,3.0,3.0,4.0,4.0
2023-02-27 15:21:31,1775955964081440.0,Homme,2021,Apprentissage,EGC,Activite,CDI,Occitanie,France,,42.0,Prive,SOGEA SUD BATIMENT,50_249,TRAVAUX,Conducteur travaux,"Construction, BTP",36000.0,40000.0,OUI,OUI,OUI,OUI,4.0,3.0,4.0,4.0,3.0
2023-02-26 16:57:07,1782593075288160.0,Femme,2022,Initiale,MAT,Activite,CDI,Provence-Alpes-Cote d'Azur,France,,6.0,Prive,Thales DMS,50_249,"Methodes, controle de production, maintenance",Ingenieur methode industrielle,Metallurgie et fabrication de produits metalliques a l'exception des machines et des equipements,40000.0,40000.0,NON,NON,OUI,OUI,5.0,4.0,4.0,4.0,5.0
2023-02-25 11:45:55,1788409475662410.0,Femme,2020,Professionalisation,GBA,Activite,CDI,Provence-Alpes-Cote d'Azur,France,,22.0,Prive,SUDCOSMETICS,50_249,"Methodes, controle de production, maintenance",COORDINATRICE AMELIORATION CONTINUE,Industrie chimique,32000.0,33500.0,OUI,OUI,OUI,OUI,4.0,3.0,5.0,5.0,4.0
2023-02-24 17:54:13,1810544163800990.0,Homme,2021,Initiale,MAT,These,,,,,,,,,,,,,,,,,,,,,,
2023-02-24 17:28:04,1789357194441510.0,Homme,2022,Initiale,MAT,Activite,CDI,Auvergne-Rhone-Alpes,France,,3.0,Prive,Omexom NDT EetS,50_249,Developpement / Ingenierie,Ingenieur d'etude END,"energie (Production et distribution d'electricite, de gaz, de vapeur et d'air conditionne)",36600.0,40000.0,NON,NON,NON,NON,5.0,4.0,4.0,3.0,5.0
2023-02-03 16:06:05,1794332416683640.0,Femme,2020,Initiale,MAT,Activite,CDD,Bretagne,France,,0.0,Association / ONG,Pole Mer Bretagne Atlantique,10_19,"Innovation, transfert de technologie, propriete industrielle, brevets",Chargee de Projets Europeens,Recherche-developpement scientifique,32000.0,32000.0,,,,,5.0,4.0,4.0,5.0,3.0
2023-02-23 16:47:39,1889312886573050.0,Homme,2020,Initiale,MEA,Activite,CDI,Bretagne,France,,7.0,Prive,uniporc ouest,50_249,Informatique industrielle et technique ,Chef de projet en informatique industrielle,Industrie agroalimentaire ,37000.0,39000.0,NON,OUI,NON,OUI,4.0,4.0,5.0,5.0,4.0
2023-02-23 13:00:16,1783551733078500.0,Homme,2021,Professionalisation,GBA,Activite,CDI,Occitanie,France,,18.0,Prive,FruitsetCompagnie,50_249,Production - Exploitation ,Ordonnancement et amelioration,"Agriculture, sylviculture et peche ",30000.0,36000.0,OUI,NON,OUI,NON,3.0,2.0,5.0,3.0,4.0
2023-02-23 10:53:51,1776167053468420.0,Femme,2020,Professionalisation,GBA,Recherche,,,,,,,,,,,,,,,,,,,,,,
2023-02-23 09:09:03,1783552301979020.0,Femme,2021,Professionalisation,GBA,Activite,CDI,Provence-Alpes-Cote d'Azur,France,,7.0,Prive,PIMAN group,250_4999,"Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique)",Consultante chef de projet RetD petcare chez Virbac,Industrie agroalimentaire ,35000.0,35000.0,NON,OUI,NON,OUI,5.0,3.0,5.0,3.0,5.0
2023-02-23 06:29:23,1798751286695650.0,Femme,2020,Initiale,GBA,Activite,CDD,La Reunion,France,,5.0,Public,Rectorat de la Reunion,50_249,Enseignement - Formation ,Professeur de sciences physique,"Enseignement, recherche",25300.0,25300.0,NON,NON,NON,NON,5.0,4.0,5.0,5.0,5.0
2023-02-23 05:09:08,1799286120474790.0,Homme,2022,Apprentissage,SE,Activite,CTT,,Etranger,Australie,0.0,Prive,Tascot buisness services ,20_49,Je ramasse des patates,Potatoe picker,Industrie agroalimentaire ,30000.0,30000.0,NON,NON,NON,NON,5.0,4.0,,4.0,3.0
2023-02-22 15:26:27,1766809577162840.0,Homme,2022,Professionalisation,IG,Volontariat,,,,,,,,,,,,,,,,,,,,,,
2023-02-22 10:26:46,1782336313623750.0,Homme,2022,Apprentissage,STE,Activite,CDD,Nouvelle-Aquitaine,France,,6.0,Prive,Ostreiculteur,10_19,"Methodes, controle de production, maintenance",ostreiculteur,"Agriculture, sylviculture et peche ",,,OUI,NON,OUI,OUI,5.0,2.0,3.0,5.0,
2023-02-21 10:37:16,1788753613143020.0,Homme,2020,Apprentissage,SE,Activite,CDI,Occitanie,France,,1.0,Prive,SAS,5000_,"Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique)",Ingenieur deveuloppeur,"Industrie automobile, aeronautique, navale, ferroviaire",42500.0,42500.0,NON,NON,NON,NON,5.0,4.0,5.0,5.0,5.0
2023-02-21 10:16:11,1794096388000370.0,Homme,2021,Initiale,MEA,Activite,CDI,Occitanie,France,,18.0,Prive,Biodiv-Wind SAS,20_49,"Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique)",CHef de Projet Developpement Produit,"energie (Production et distribution d'electricite, de gaz, de vapeur et d'air conditionne)",32997.0,32997.0,NON,OUI,OUI,OUI,5.0,2.0,4.0,3.0,1.0
2023-02-21 09:24:01,1794775501410280.0,Homme,2021,Initiale,MEA,Activite,CDI,Auvergne-Rhone-Alpes,France,,5.0,Prive,Capgemini Engineering,5000_,Informatique industrielle et technique ,Ingenieur consultant en informatique,Industrie des technologies de l'Information et de la Communication (TIC),38000.0,40000.0,NON,NON,NON,OUI,4.0,4.0,3.0,4.0,4.0
2023-02-20 23:07:30,1894332243178390.0,Homme,2022,Initiale,MAT,Activite,CDD,,Etranger,Italie,6.0,Prive,Decathlon Produzione Italia,5000_,Production - Exploitation ,"Development, Industrialisation and Production Leader Production","Fabrication de textiles, industries de l'habillement, industrie du cuir et de la chaussure",25200.0,28000.0,OUI,OUI,NON,OUI,5.0,3.0,5.0,4.0,5.0
