Date;Genre;identifiant;Annee_diplome;Type_formation;Filiere;Situation;Secteur;Nature_contrat;France;Region;Pays;Anciennete;Nom_entreprise;Taille_entreprise;Departement;Intitule_poste;Secteur_activite;Salaire_annuel;Responsabilite_hierarchique;Responsabilite_budget;Responsabilite_equipe;Responsabilite_projet;Satisfaction_globale;Saitisfaction_relations;Satisfaction_salaire;Satisfaction_autonomie;Satisfaction_localisation
31/01/2020 20:06;Homme;1877069833744240;2017;Initiale;MEA;Activite;Privé;CDI;En France;Auvergne-Rhône-Alpes;;25;PONANT Technologies;De 20 à 49 salarié(e)s ;Assistance technique;Ingénieur Développement Logiciels;Sociétés de conseil ou d'ingénieurie, bureaux d'études indépendants;35000;NON;NON;NON;NON;5;5;4;5;5
31/01/2020 19:32;Homme;1798487221614730;2017;Initiale;MEA;Activite;Privé;CDI;En France;Occitanie;;26;Navocap;5 000 salarié(e)s ou plus;Informatique industrielle et technique ;Développeur logiciel embarqué;Transports (Services);38000;NON;NON;NON;NON;4;5;4;4;4
31/01/2020 23:04;Homme;1788522878377980;2017;Initiale;MI;Activite;Privé;CDI;En France;Centre-Val de Loire;;24;Pack 3.0; Moins de 10 salarié(e)s ;Recherche-développement, études scientifiques et techniques (autre qu'informatique);Ingénieur modélisation et simulation numérique;Sociétés de conseil ou d'ingénieurie, bureaux d'études indépendants;34430;NON;NON;NON;OUI;4;5;2;4;4
31/01/2020 23:13;Femme;1776167133958720;2018;Initiale;GBA;Activite;Public;CDD;En France;Occitanie;;4;Polytech Montpellier;De 50 à 249 salarié(e)s ;Enseignement - Formation ;Ingénieur pédagogique ;Enseignement, recherche;26000;NON;OUI;NON;OUI;5;5;4;4;5
01/02/2020 00:39;Homme;1768453733098370;2017;Initiale;MEA;Activite;Privé;CDI;En France;Occitanie;;27;APF34;De 50 à 249 salarié(e)s ;Recherche-développement, études scientifiques et techniques (autre qu'informatique);Chef De Projet;Recherche-développement scientifique;36615;NON;OUI;OUI;OUI;4;4;4;4;5
01/02/2020 01:07;Homme;1789357296484900;2017;Initiale;MEA;Activite;Privé;CDD;A l'étranger;;Norvège;3;; Moins de 10 salarié(e)s ;Informatique industrielle et technique ;embedded systems engineer;Recherche-développement scientifique;50000;OUI;NON;NON;NON;4;4;5;5;5
01/02/2020 05:53;Femme;1882332492075100;2017;Initiale;STE;En recherche emploi;;;;;;;;;;;;;;;;;;;;;
01/02/2020 12:04;Homme;1782529475010210;2018;Initiale;MI;Activite;Privé;CDI;En France;Occitanie;;14;CIMPA;250 à  4 999 salarié(e)s ;Etudes - Conseil et expertise (autre qu'informatique);Product Owner ;Industrie automobile, aéronautique, navale, ferroviaire;40000;OUI;OUI;OUI;OUI;4;5;3;5;3
01/02/2020 12:13;Homme;1768183597444170;2019;Initiale;MEA;Activite;Privé;CDI;En France;Provence-Alpes-Côte d'Azur;;5;Elsys;De 50 à 249 salarié(e)s ;Etudes et développement en systèmes d'information ;Ingénieur software;Autres activités spécialisées, scientifiques et techniques;36000;NON;NON;NON;NON;4;5;4;5;5
01/02/2020 12:47;Homme;1867187702191360;2017;Apprentissage;EGC;Activite;Privé;CDI;En France;Île-de-France;;13;APRO INDUSTRIE;De 50 à 249 salarié(e)s ;Production - Exploitation ;Responsable de projet;Autres industries (bois, imprimerie, fabrication, réparation et installation de machines et d'équipements, ...);38000;NON;OUI;NON;OUI;3;3;2;3;3
01/02/2020 19:14;Femme;1876615329620930;2017;Professionalisation;GBA;Activite;Privé;CDI;En France;Provence-Alpes-Côte d'Azur;;25;OPA distribution;De 10 à 19 salarié(e)s ;Qualité, sécurité, sûreté de fonctionnement ;Responsable qualité;Commerce;33000;NON;OUI;NON;OUI;3;5;4;5;4
01/02/2020 19:17;Femme;1793834740766260;2019;Professionalisation;GBA;Activite;Privé;CDI;En France;Auvergne-Rhône-Alpes;;5;Laboratoires M&L;5 000 salarié(e)s ou plus;Production - Exploitation ;Chargé d'amélioration continue conditionnement;Industrie chimique;36000;NON;OUI;NON;OUI;4;5;4;4;5
01/02/2020 19:37;Femme;1775413928705090;2019;Initiale;GBA;Activite;Privé;CDD;En France;Auvergne-Rhône-Alpes;;3;Les Glaces de l'Ardèche; Moins de 10 salarié(e)s ;Recherche-développement, études scientifiques et techniques (autre qu'informatique);Ingénieur recherche et développement;Industrie agroalimentaire ;39000;OUI;NON;OUI;OUI;4;5;4;4;4
01/02/2020 19:32;Femme;1767911679881990;2017;Initiale;GBA;En recherche emploi;;;;;;;;;;;;;;;;;;;;;
01/02/2020 20:09;Femme;1776091965937530;2018;Initiale;GBA;Activite;Privé;CDI;En France;Auvergne-Rhône-Alpes;;15;Jambons d'Aoste;5 000 salarié(e)s ou plus;Méthodes, contrôle de production, maintenance;Industriel Ingineering ;Industrie agroalimentaire ;38450;NON;NON;NON;OUI;5;5;4;4;3
01/02/2020 20:28;Femme;1789246012863790;2017;Initiale;GBA;Activite;Privé;CDI;En France;Occitanie;;15;In Extenso Innovation Croissance;5 000 salarié(e)s ou plus;Innovation, Propriété industrielle, brevets, transfert de technologie;Consultante innovation ;Sociétés de conseil ou d'ingénieurie, bureaux d'études indépendants;35000;NON;NON;NON;OUI;4;4;3;5;5
01/02/2020 22:18;Femme;1798575275795750;2018;Initiale;GBA;Activite;Privé;CDI;En France;Provence-Alpes-Côte d'Azur;;1;Virbac;250 à  4 999 salarié(e)s ;Recherche-développement, études scientifiques et techniques (autre qu'informatique);Chargé de projet développement bioprocédés ;Industrie pharmaceutique;48000;NON;OUI;OUI;OUI;;3;4;3;4
01/02/2020 22:10;Femme;1783492583611410;2017;Initiale;GBA;En recherche emploi;;;;;;;;;;;;;;;;;;;;;
01/02/2020 22:30;Femme;1883039045229260;2017;Professionalisation;GBA;Activite;Public;CDI;En France;Grand Est;;5;Education nationale ;250 à  4 999 salarié(e)s ;Enseignement - Formation ;Professeur;Enseignement, recherche;;NON;OUI;OUI;OUI;4;3;2;4;4
02/02/2020 00:00;Femme;1876167130217630;2017;Initiale;GBA;Activite;Privé;CDD;En France;Provence-Alpes-Côte d'Azur;;1;Euro2C;De 20 à 49 salarié(e)s ;Communication ;Community Manager;Industrie des technologies de l'Information et de la Communication (TIC);24000;NON;NON;NON;OUI;4;3;4;3;5
02/02/2020 08:27;Femme;1882462128942360;2019;Initiale;GBA;Activite;Public;CDI;A l'étranger;;Royaume-Uni;2;Davanti Tyres;250 à  4 999 salarié(e)s ;Commercial(e) (dont ingénieur(e) d'affaire) ;International Commercial Support Executive;Industrie automobile, aéronautique, navale, ferroviaire;32130;NON;NON;NON;NON;5;5;4;5;4
02/02/2020 10:09;Homme;1782327052506100;2019;Initiale;MEA;Activite;Privé;CDD;En France;Auvergne-Rhône-Alpes;;5;Crouzet;250 à  4 999 salarié(e)s ;Recherche-développement, études scientifiques et techniques (autre qu'informatique);Concepteur en Electronique;Métallurgie et fabrication de produits métalliques à l'exception des machines et des équipements;;NON;NON;NON;NON;4;5;4;3;3
02/02/2020 13:22;Femme;1783100972199480;2018;Initiale;MAT;Activite;Privé;CDI;En France;Occitanie;;13;Altran;5 000 salarié(e)s ou plus;Qualité, sécurité, sûreté de fonctionnement ;Responsable Qualité fournisseur;Industrie automobile, aéronautique, navale, ferroviaire;32000;NON;NON;NON;NON;4;5;3;4;4
02/02/2020 18:34;Femme;1794332471045900;2019;Professionalisation;GBA;Activite;Privé;CDI;En France;Hauts-de-France;;2;Purina;De 50 à 249 salarié(e)s ;Autre service ou département;Spécialiste Qualité usine;Industrie agroalimentaire ;;NON;NON;NON;NON;5;5;5;4;2
02/02/2020 19:30;Femme;1883073848902270;2019;Initiale;IG;En création d'entreprise /reprise d'entreprise;;;;;;;;;;;;;;;;;;;;;
03/02/2020 09:40;Homme;1788410839633160;2017;Initiale;MAT;Activite;Privé;CDI;En France;Auvergne-Rhône-Alpes;;1;Innovateam;250 à  4 999 salarié(e)s ;Recherche-développement, études scientifiques et techniques (autre qu'informatique);Ingénieur Chimiste;Sociétés de conseil ou d'ingénieurie, bureaux d'études indépendants;42000;NON;OUI;NON;OUI;4;4;4;4;4
03/02/2020 09:57;Femme;1794332474084770;2019;Professionalisation;STE;Activite;Privé;CDI;En France;Provence-Alpes-Côte d'Azur;;6;ERG Géotechnique et Environnement;De 50 à 249 salarié(e)s ;Etudes - Conseil et expertise (autre qu'informatique);Ingénieur hydraulique;Sociétés de conseil ou d'ingénieurie, bureaux d'études indépendants;;NON;OUI;NON;OUI;4;4;3;4;4
03/02/2020 09:55;Homme;1789583114713810;2017;Initiale;MEA;These;;;;;;;;;;;;;;;;;;;;;
03/02/2020 10:47;Femme;1775408658415940;2017;Initiale;GBA;Activite;Public;CDD;En France;Auvergne-Rhône-Alpes;;25;Université Claude Bernard Lyon 1;250 à  4 999 salarié(e)s ;Service Prévention des Risques;Assistante ingénieure de recherche et formation;Enseignement, recherche;22000;NON;OUI;NON;OUI;4;5;2;4;5
03/02/2020 11:09;Femme;1776167064812550;2018;Professionalisation;GBA;Volontariat;;;;;;;;;;;;;;;;;;;;;
03/02/2020 11:11;Homme;1798760225448130;2018;Initiale;GBA;Activite;Privé;CDI;En France;Occitanie;;16;Arcadie SA;De 50 à 249 salarié(e)s ;Recherche-développement, études scientifiques et techniques (autre qu'informatique);Ingénieur Recherche & Développement;Industrie agroalimentaire ;29280;NON;OUI;NON;OUI;5;5;2;5;3
03/02/2020 11:09;Homme;1783429209187550;2019;Apprentissage;SE;Activite;Privé;CDI;En France;Occitanie;;3;Viveris;250 à  4 999 salarié(e)s ;Etudes et développement en systèmes d'information ;Ingérieur Support Qualité;Industrie automobile, aéronautique, navale, ferroviaire;32006;OUI;NON;NON;NON;5;5;4;5;5
03/02/2020 14:50;Femme;1776102348808040;2018;Initiale;GBA;Activite;Privé;CDD;En France;Auvergne-Rhône-Alpes;;5;Thera Sana;De 20 à 49 salarié(e)s ;Marketing;Chef de produit junior;Industrie agroalimentaire ;24000;NON;OUI;NON;OUI;4;4;2;4;4
03/02/2020 17:53;Homme;1882325974805300;2019;Initiale;IG;Activite;Privé;CDI;En France;Auvergne-Rhône-Alpes;;3;Ippon Technologies;250 à  4 999 salarié(e)s ;Etude et conseil Informatique;Data Engineer;Sociétés de conseil ou d'ingénieurie, bureaux d'études indépendants;40000;NON;NON;NON;NON;5;5;4;4;4
03/02/2020 17:08;Femme;1793838351516860;2018;Initiale;IG;Activite;Privé;CDI;En France;Occitanie;;16;Ino;De 10 à 19 salarié(e)s ;Etudes et développement en systèmes d'information ;Software engineer;Télécommunications;34000;NON;NON;NON;NON;4;4;4;3;5
03/02/2020 17:29;Homme;1767641526750820;2019;Initiale;IG;Activite;Privé;CDI;En France;Occitanie;;1;Wefight;De 10 à 19 salarié(e)s ;Informatique industrielle et technique ;Développeur back-end;Autres secteurs ;35000;NON;NON;NON;NON;5;5;5;4;5
03/02/2020 17:27;Homme;1782520524460350;2019;Initiale;MAT;These;;;;;;;;;;;;;;;;;;;;;
03/02/2020 17:22;Homme;1769008063805780;2018;Initiale;IG;Activite;Privé;CDI;En France;Occitanie;;15;tcf;De 20 à 49 salarié(e)s ;;;Activités informatiques et services d'information (TIC services);34000;NON;NON;NON;OUI;3;5;3;5;5
03/02/2020 18:05;Homme;1817047782834380;2017;Initiale;MAT;These;;;;;;;;;;;;;;;;;;;;;
03/02/2020 18:42;Homme;1757709831693380;2018;Initiale;IG;Activite;Privé;CDI;En France;Occitanie;;16;Sopra Steria;250 à  4 999 salarié(e)s ;Etudes et développement en systèmes d'information ;Ingénieur étude et développement;Industrie des technologies de l'Information et de la Communication (TIC);;NON;NON;NON;NON;4;5;3;4;5
03/02/2020 19:57;Homme;1775570479028540;2019;Initiale;STE;Activite;Privé;CDI;En France;Réunion;;2;PG Controle; Moins de 10 salarié(e)s ;Recherche expérimentale ;Ingénieur en génie des procédés;Autres secteurs ;;NON;NON;NON;OUI;4;5;5;4;5
03/02/2020 20:46;Homme;1858522590312930;2018;Initiale;IG;Activite;Privé;CDI;En France;Occitanie;;19;Poligma SAS; Moins de 10 salarié(e)s ;Etudes et développement en systèmes d'information ;Ingénieur backend, data scientist, DPO;Activités informatiques et services d'information (TIC services);28303;OUI;NON;OUI;OUI;3;4;2;5;5
03/02/2020 21:10;Homme;1782327052505070;2019;Professionalisation;MI;Activite;Privé;CDD;En France;Pays de la Loire;;4;EuropeTechnologies ;250 à  4 999 salarié(e)s ;;Chargé de projet ;Industrie automobile, aéronautique, navale, ferroviaire;32000;NON;OUI;NON;OUI;4;5;3;4;3
03/02/2020 23:05;Homme;1898486978428020;2017;Initiale;IG;Activite;Privé;CDI;En France;Occitanie;;17;beeemo technologie;De 10 à 19 salarié(e)s ;Etudes et développement en systèmes d'information ;testeur logiciel;Activités informatiques et services d'information (TIC services);32250;NON;NON;NON;NON;4;4;3;4;5
04/02/2020 00:07;Homme;1876241676867480;2017;Initiale;STE;Activite;Public;Titulaire de la fonction publique;A l'étranger;;Nouvelle-Calédonie;36;Ville de Nouméa;250 à  4 999 salarié(e)s ;Maîtrise d'ouvrage ;Chargé d'Opérations;Administration d'…tat, Collectivités territoriales, Hospitalière;;NON;NON;NON;OUI;4;4;4;3;5
04/02/2020 09:08;Homme;1789583052871370;2019;Initiale;IG;Activite;Privé;CDI;En France;Occitanie;;5;TRF Retail;De 10 à 19 salarié(e)s ;Etudes et développement en systèmes d'information ;Ingénieur logiciel;Activités informatiques et services d'information (TIC services);35000;OUI;NON;NON;OUI;4;5;4;5;2
04/02/2020 13:29;Homme;1783100914527510;2018;Initiale;MEA;These;;;;;;;;;;;;;;;;;;;;;
04/02/2020 14:01;Homme;1776170062868870;2019;Initiale;IG;Activite;Privé;CDI;En France;Île-de-France;;5;;250 à  4 999 salarié(e)s ;Maîtrise d'ouvrage ;Product owner;…nergie (Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné);39000;NON;OUI;NON;OUI;4;4;4;5;2
04/02/2020 15:53;Homme;1806657444524820;2018;Initiale;GBA;Activite;Privé;CDD;A l'étranger;;Côte d'Ivoire;5;Société Africaine de Cacao;5 000 salarié(e)s ou plus;Méthodes, contrôle de production, maintenance;Graduate Production;Industrie agroalimentaire ;31000;NON;NON;NON;OUI;4;4;2;5;3
04/02/2020 16:18;Homme;1794680961922860;2019;Initiale;GBA;En recherche emploi;;;;;;;;;;;;;;;;;;;;;
04/02/2020 17:05;Homme;1775345181363770;2019;Initiale;MEA;Etudes;;;;;;;;;;;;;;;;;;;;;
04/02/2020 17:29;Homme;1775951503420270;2017;Initiale;STE;Activite;Privé;CDD;En France;Bourgogne-Franche-Comté;;15;Hydrosystèmes Ingénierie; Moins de 10 salarié(e)s ;Production - Exploitation ;Chargé mission Eau Environnement;Autres activités spécialisées, scientifiques et techniques;24600;NON;NON;NON;OUI;4;3;4;5;4
04/02/2020 17:54;Femme;1782332213856140;2017;Professionalisation;GBA;En recherche emploi;;;;;;;;;;;;;;;;;;;;;
04/02/2020 19:57;Homme;1788410903105770;2019;Initiale;MAT;En recherche emploi;;;;;;;;;;;;;;;;;;;;;
05/02/2020 06:14;Femme;1788801023024300;2018;Apprentissage;SE;Volontariat;;;;;;;;;;;;;;;;;;;;;
05/02/2020 10:21;Femme;1788639923539010;2019;Initiale;GBA;En recherche emploi;;;;;;;;;;;;;;;;;;;;;
05/02/2020 10:40;Homme;1788410847056540;2019;Initiale;GBA;Activite;Privé;CDI;En France;Occitanie;;1;Sopra Steria I2S;5 000 salarié(e)s ou plus;Etudes - Conseil et expertise (autre qu'informatique);Ingénieur consultant Système et Réseaux;Sociétés de conseil ou d'ingénieurie, bureaux d'études indépendants;32000;NON;NON;NON;NON;4;5;4;5;3
05/02/2020 13:00;Homme;1882920801202420;2019;Initiale;MAT;These;;;;;;;;;;;;;;;;;;;;;
05/02/2020 19:48;Homme;1768183505228300;2019;Initiale;MAT;Activite;Privé;CDI;En France;Occitanie;;1;Altran;5 000 salarié(e)s ou plus;Etudes - Conseil et expertise (autre qu'informatique);Consultant junior;Industrie automobile, aéronautique, navale, ferroviaire;31000;NON;NON;NON;NON;5;5;4;4;5
05/02/2020 22:59;Homme;1783551851748090;2019;Initiale;STE;Activite;Privé;Service à la personne (cours particulier de mathématiques via Acadomia);En France;Occitanie;;2;Acadomia Perpignan;250 à  4 999 salarié(e)s ;Enseignement - Formation ;Professeur de mathématiques à domicile;Enseignement, recherche;;NON;NON;NON;OUI;5;5;4;5;5
06/02/2020 10:09;Homme;1783551669029900;2017;Initiale;STE;Activite;Privé;CDI;En France;;;18;Froilabo - Scion Instruments;De 20 à 49 salarié(e)s ;Assistance technique;Ingénieur SAV ;Autres secteurs ;36000;NON;NON;NON;NON;4;5;4;4;3
06/02/2020 11:44;Femme;1788412995836520;2018;Apprentissage;EGC;Volontariat;;;;;;;;;;;;;;;;;;;;;
06/02/2020 14:42;Homme;1783101042651350;2018;Initiale;STE;Activite;Privé;CDI;En France;Provence-Alpes-Côte d'Azur;;16;Electrosteel Europe SA;De 20 à 49 salarié(e)s ;Assistance technique;Ingénieur AEP & Fonte ductile;Construction, BTP;32000;NON;NON;NON;OUI;3;4;4;4;3
06/02/2020 18:53;Homme;1782917292365580;2019;Apprentissage;EGC;Activite;Privé;CDI;En France;Occitanie;;4;EHTP - Groupe NGE;5 000 salarié(e)s ou plus;Production - Exploitation ;Ingénieur travaux;Construction, BTP;35000;OUI;OUI;OUI;OUI;4;4;4;4;5
06/02/2020 20:00;Femme;1775265194974630;2017;Apprentissage;EGC;Activite;Privé;CDI;En France;Île-de-France;;17;Suez Remediation;De 50 à 249 salarié(e)s ;Travaux ;Hors site ;Autres secteurs ;27700;OUI;OUI;OUI;OUI;5;5;5;5;5
07/02/2020 12:45;Homme;1783551729336410;2019;Apprentissage;EGC;Etudes;;;;;;;;;;;;;;;;;;;;;
07/02/2020 15:53;Homme;1788522931505030;2017;Professionalisation;STE;Activite;Privé;CDI;En France;Occitanie;;29;SAUR (CPO Sud-EST);5 000 salarié(e)s ou plus;Production - Exploitation ;Référent Reporting;Production et distribution d'eau assainissement, gestion des déchets et dépollution;35500;NON;NON;NON;NON;3;5;4;4;3
07/02/2020 15:42;Homme;1782332269386920;2018;Professionalisation;IG;Activite;Privé;CDI;En France;Occitanie;;5;Teads;250 à  4 999 salarié(e)s ;Etudes et développement en systèmes d'information ;Software engineer;Activités informatiques et services d'information (TIC services);45000;NON;NON;NON;NON;4;5;4;5;3
07/02/2020 15:42;Homme;1813918516436060;2017;Initiale;IG;Activite;Privé;CDI;En France;Auvergne-Rhône-Alpes;;13;MODIS;250 à  4 999 salarié(e)s ;Etudes et développement en systèmes d'information ;Responsable TMA;Industrie des technologies de l'Information et de la Communication (TIC);40000;OUI;OUI;OUI;OUI;5;5;5;5;3
07/02/2020 15:55;Homme;1783165024759010;2017;Initiale;IG;Activite;Privé;CDI;En France;Occitanie;;29;CGI;5 000 salarié(e)s ou plus;Informatique industrielle et technique ;Consultant BI/Big Data;Activités informatiques et services d'information (TIC services);34000;OUI;NON;OUI;OUI;4;5;4;5;5
07/02/2020 16:27;Homme;1766817679604640;2019;Initiale;IG;Activite;Privé;CDI;En France;Nouvelle-Aquitaine;;5;SOGETI;De 50 à 249 salarié(e)s ;Informatique industrielle et technique ;Consultant informatique;Sociétés de conseil ou d'ingénieurie, bureaux d'études indépendants;35000;NON;NON;NON;NON;4;5;3;4;4
07/02/2020 17:27;Homme;1782529477607550;2019;Professionalisation;MI;Activite;Privé;CDD;En France;Occitanie;;2;CLEO;De 10 à 19 salarié(e)s ;Recherche-développement, études scientifiques et techniques (autre qu'informatique);Chargé d'affaire;Autres industries (bois, imprimerie, fabrication, réparation et installation de machines et d'équipements, ...);35400;NON;NON;NON;NON;4;4;4;3;5
07/02/2020 17:49;Femme;1894339125672520;2019;Initiale;STE;Activite;Public;CDD;En France;Nouvelle-Aquitaine;;1;Syndicat SMACA; Moins de 10 salarié(e)s ;;;Administration d'…tat, Collectivités territoriales, Hospitalière;24000;NON;OUI;NON;OUI;4;4;3;;
07/02/2020 18:29;Homme;1868183045269240;2019;Initiale;STE;Etudes;;;;;;;;;;;;;;;;;;;;;
07/02/2020 19:24;Femme;1867188646284860;2019;Professionalisation;STE;Activite;Privé;CDI;En France;Occitanie;;4;Cabinet merlin ;250 à  4 999 salarié(e)s ;Etudes - Conseil et expertise (autre qu'informatique);Ingénieur chargé d'études ;Construction, BTP;30000;NON;NON;NON;OUI;4;5;3;4;4
07/02/2020 19:30;Homme;1788460267278050;2017;Initiale;STE;Activite;Privé;CDI;En France;Nouvelle-Aquitaine;;27;2AE; Moins de 10 salarié(e)s ;Ingénieur d'études ;Ingénieur eau et assainissement ;Autres activités spécialisées, scientifiques et techniques;29250;NON;NON;NON;OUI;4;5;3;4;4
07/02/2020 20:15;Homme;1767472960852670;2019;Initiale;IG;Sans activité ;;;;;;;;;;;;;;;;;;;;;
07/02/2020 20:42;Femme;1768459845002980;2017;Professionalisation;IG;Activite;Privé;CDI;En France;Provence-Alpes-Côte d'Azur;;26;ABYLSEN (client final AGPM);De 50 à 249 salarié(e)s ;Qualité, sécurité, sûreté de fonctionnement ;ingénier test et validation;Activités financières et d'assurance;29200;NON;NON;NON;NON;3;4;1;4;4
